time,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Corse,Grand Est,Hauts-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2022-08-14,392020.209525,396229.45920833334,247830.3114166667,377629.75408750004,860116.5854583333,666020.9994583334,705860.4184583334,385007.6686541667,636466.251271375,746419.2460083333,560321.7931111126,623614.7491875,485019.58544166666
2022-08-15,697256.3762416666,424006.3790625,486770.5844583334,614265.5000666667,814757.0839999999,585436.3766666667,676379.2460208334,570216.0026633333,792237.3329700833,886132.1676633334,554352.0428888917,940085.4961666666,600625.953925
2022-08-16,859698.5851666667,842077.0028583333,484360.16875,434414.53715416667,922479.9999583334,765780.6626666667,420348.2495,422300.08342375,604640.001950875,772334.2534929166,530136.1695,947291.0014791667,395757.24525416666
2022-08-17,669677.4932,651745.12445,614334.4577083333,541271.3775633333,702699.5029166667,646628.4226125,618246.084675,577668.2065491667,686333.4188632501,620279.6649364167,630677.4569166667,492131.1646791667,606146.5819875001
2022-08-18,552201.2128416667,652592.6259291667,682052.5025416667,861733.4998266665,683305.8320416667,488382.45775,784642.9194583334,717237.0828341666,741520.8313675212,563050.5448066667,706369.0001666667,538203.999225,787033.2475583333
2022-08-19,639366.494835,648930.6660791667,400962.3317916666,545792.291435625,828495.8399875,644988.9616875,482125.83478333335,385101.624502,708191.4983333334,848519.5837891666,475766.37237500004,932746.4994458333,574749.9186583334
2022-08-20,809043.5855416666,692792.7500125001,905822.665,877816.0867413334,950594.4198333333,739600.1654416667,882114.0818916666,864360.8326100834,804259.2486666668,991640.0002686251,844399.1652083333,992710.9975708333,939886.6748683333
2022-08-21,783424.8334,756806.8282375,364279.12233333336,557181.9601377083,861622.9967083334,767574.0008124999,559118.2494708333,497696.53875677503,476195.5420833333,646585.6652055416,474829.16575,895515.5022458333,491979.708875
2022-08-22,822525.3308666666,807061.1698916666,381394.29641666665,723590.2479131125,853019.8370250001,861978.9990291666,796237.2519304167,690069.7445833334,520069.375,734314.0810093625,605045.8727083333,953237.0024958333,774026.7533333333
2022-08-23,893768.2458500001,837558.0799833335,433531.91775,619557.4097916667,900195.9179458333,869072.9140583333,668866.2067375,396790.1254166667,647192.0853333334,802014.8295833333,489328.74941666663,952719.9168250001,670783.8320604167
2022-08-24,893363.0901833334,886921.751975,754099.5792500001,854956.3341666666,915940.8349708334,847798.7437083333,774131.5853941668,798690.4158333334,814364.8340833333,910962.5841666666,802402.1662500001,871309.7539958333,858578.8302671249
2022-08-25,880434.0855916667,868892.838475,366717.2483916667,677941.164,912036.9160708333,880314.5843125,569468.992735,221367.207875,660801.8350000001,670234.4191666667,291661.99870833335,920807.4177291667,724800.0
2022-08-26,661492.1260895833,511488.45898958336,738941.5012083333,698747.2084583334,778658.2521458333,424640.24567083333,724283.2485949168,815787.1683333333,692165.8741666666,758998.0813750001,844246.4160416666,811807.3349450001,736680.834375
2022-08-27,813438.99994375,761601.7494762499,878733.1668333333,802454.0841666666,812988.9939958333,652955.7075125,717784.749913375,872883.4183333333,808154.3346666667,887144.3308333334,891516.3313750001,845476.2496916667,822836.9995833334
2022-08-28,881621.1664020834,801141.9984175,644974.9628750001,886670.83875,796734.174525,668134.9140041667,761247.4967202959,751971.1629166667,898793.50275,930021.3329166668,795312.7509583334,873467.08432375,781910.3300000001
2022-08-29,876856.9182332084,846888.9191608332,755479.0005833333,841944.92125,890774.4953583333,782526.6743333334,717082.0001666667,826600.832,739234.0837499999,783728.3312499999,731300.49625,908253.5827195834,811087.66475
2022-08-30,541127.0367902083,294501.58427166665,686030.959625,509393.45875,840255.2565833334,487916.29544583336,703457.0866666666,694961.4161666667,705887.2517916667,818104.4167916666,685481.7523333334,672388.2887134583,552049.3770833333
2022-08-31,729214.9194471459,751499.2468531249,595057.4178749999,707515.8352083334,618674.8755708333,734550.5022725001,726614.418125,668657.3724999999,641845.9155,603687.8279166667,505323.8327083333,757287.9193000416,770230.0870833333
2022-09-01,837337.0786543138,789902.4224737501,398476.87634583336,567763.5408333334,781160.7539875,747828.8384283334,664185.835625,406856.9994583333,681912.5447083333,766767.3339583334,523593.9580833334,847616.0015214834,612912.2881250001
2022-09-02,571297.125,504744.78857750003,492231.99941666663,484627.25125000003,694826.8308583334,660384.7911025,506328.2470833333,419480.2522083334,627994.2510416667,649818.9601666667,586202.2895833333,554848.7045833333,327363.9375
2022-09-03,634095.7070833334,532713.8779166667,539046.87775,648458.8320833334,712856.4160641666,445441.29034512496,535026.5834583334,448779.8745833333,739862.5034583333,661981.4177916667,684216.0027083334,531079.9585000001,544135.7900833334
2022-09-04,811938.6675,789663.833125,480864.37658333336,740212.75025,786615.5907804166,738519.1649090416,698693.66625,632515.8332083334,766336.6666666666,807932.0833333334,697857.0796666667,812209.085,718216.7466666667
2022-09-05,788479.8320833333,788534.0783333333,438892.66483333334,650723.16625,780648.0799645834,749906.1634599166,483903.83262500004,357683.79125,799255.9176666667,731556.167,595481.1629583334,696576.79,615823.2524166667
2022-09-06,646792.0408333334,597764.6635833334,486526.57300000003,621622.9974999999,689930.327260625,652989.458651925,517636.95975,429280.6635416667,747485.1715,648857.6255,546856.7881666668,724587.5004166667,591157.0854166667
2022-09-07,537818.1701250001,473259.5376666666,426556.8765,335204.27074999997,805149.7492375876,571171.4189853781,482633.87358333333,474361.4166666667,461867.2464791667,590918.9595833333,363482.130375,739362.831875,442264.5420833333
2022-09-08,717215.503875,672967.1687500001,619293.6719583333,584103.7088333333,592666.4995833334,550020.24475,447544.9145,528750.8742083333,656671.0452916668,689026.8311666666,617404.9135541667,678503.4575,528189.496625
2022-09-09,700118.7494999999,551359.2079166666,593338.3356666666,561062.2837500001,712119.7522916667,452926.58666666667,345761.58,444707.9569583333,657543.0384166667,625600.5414583334,623095.0419583333,715990.33475,386918.08275
2022-09-10,728725.3366666666,591687.5759583333,547063.3335000001,622733.960875,778906.0858333334,385159.66500000004,476232.16699999996,478701.3354583334,699169.3246666667,774648.9997916667,596698.164,773659.9179166667,439697.8734583333
2022-09-11,811867.3302083333,771272.2502916666,707096.4138166667,733425.9992916667,816077.5841666666,611340.8339166667,600756.2914166667,632133.4982916666,802119.5003333334,821005.0839166666,735025.9146666666,831758.0870833333,672234.6651666666
2022-09-12,789477.5006666667,722024.1648750001,592495.7936375,695574.7923333333,803345.1704166667,708017.3294583334,658991.8390833334,656674.710875,698266.1275000001,668908.5863750001,636632.8737916667,796775.7512500001,678734.6214166667
2022-09-13,596989.6247916667,501236.1210416667,397754.71095416666,345263.5162291667,770060.0008333334,368431.4564166667,200532.45716666666,249110.91658333337,376356.3373333334,408517.75020833337,363200.95636666665,663703.9141666667,304077.64545833337
2022-09-14,322829.04191666667,375026.460625,449352.2062166667,490488.8765416667,426479.08208333334,354657.126875,181483.81405416667,374501.5422375,602871.167,557932.9162083333,469581.7519166667,262283.4787916667,399152.45831250004
2022-09-15,528559.7920833334,237509.60258333336,646918.7114916667,469209.41493333335,412298.87083333335,456825.8305,485563.24887500005,617137.7107083333,552872.1288541666,697510.33,629429.208675,746945.4185833334,634784.293
2022-09-16,648358.206875,473551.57925,654108.6276625,582308.9985416667,710397.9175,500732.330875,517605.6676666667,519593.00025000004,679987.667475,688392.1644583334,663978.3730833334,770378.2479166667,453068.79491666664
2022-09-17,742766.6659583333,606547.874,744336.7523970833,746675.5804583334,783174.5841666666,492306.6628333333,680394.5425,720326.9151666667,784316.5006916667,802737.6616666667,756603.5854583333,812754.4183333333,718978.9164583334
2022-09-18,774534.5016666666,720107.3335000001,737468.1648791666,731732.58025,752995.0883333334,568480.1302083334,546193.3295833333,660377.6684791667,766701.4176416667,772746.4975833334,745323.2532,781821.6694166666,671859.665
2022-09-19,764884.6650416666,722455.9210000001,674569.9652841667,718319.0004583333,730389.083125,652451.295,593827.5845,609278.8325833334,764636.086125,766375.0871666666,727744.7474583333,776565.5850833333,676861.4595416667
2022-09-20,754687.8355416666,705469.3306666667,554025.53491875,683266.7924166666,695377.6245833334,588932.6652916666,454190.296875,382166.24892499996,764881.1724333334,789364.4985416667,635540.3280125,751911.4966666667,587222.4128958334
2022-09-21,738267.8364583333,695006.2932083333,676890.08501,694889.2938333334,583357.7958333334,663642.7067916667,616880.45725,662905.0003583333,744917.166975,755836.8310416667,701362.7508958332,677627.9997500001,658932.668375
2022-09-22,731702.2535416667,706648.50225,618093.2113414999,696479.7066083333,663009.0469166667,679108.2879166667,611704.6282916666,630385.2135208334,735946.1663916666,728849.8317083333,693746.3251166666,632388.5835833334,663143.4545416667
2022-09-23,437348.75512499997,437058.13075,177313.08273272085,303958.81289583334,730667.0837500001,442792.99770833337,193902.39362500003,186204.91845416665,283201.35394166666,439473.28983333334,253992.81243583336,630394.2508333334,271987.64654166665
2022-09-24,439126.3755416667,447227.1285208333,563021.4566666667,367903.9565291667,134012.63625,338898.25008333335,262837.456875,307148.45927333337,414887.91497083334,442972.6233916667,490958.33340833336,177891.27110416666,208473.45725833334
2022-09-25,354036.83379166666,382271.2474166667,527368.9170833334,402501.54395,513594.9991666667,384408.0871666667,551293.3770833333,551062.4956625,488526.08427500003,562016.5820541667,537255.331485,582854.9986666667,591615.5818833333
2022-09-26,455948.7077916667,384998.41795833333,253846.45720833333,296020.5873,375642.24525,344619.084875,181542.58310000002,200379.2088866667,386563.0002525,526108.6686416666,221740.08509404166,699414.9980833334,214585.43925000002
2022-09-27,461171.9586666667,285566.477725,329354.79083333333,348200.6460125,493305.0780833333,319043.35283333337,436191.25059999997,415096.79448625003,426576.293045,466732.12684166664,405663.3325,666801.5388333333,317185.70460833336
2022-09-28,217810.54253333333,111002.27173750002,266691.4409166667,180034.66694875,253547.20558333336,338397.66985,515619.417375,392657.16625791666,281898.9791345833,411190.8756083333,247352.20674679583,500139.2939166667,400753.2101541667
2022-09-29,363747.50475,284773.89218333334,367244.16583333333,407816.4145979167,296045.89470833336,287439.91685833334,468182.4595833334,425074.00127874996,367525.3343591667,338526.39655833336,431556.5358333333,583079.4160416666,336375.6039291667
2022-09-30,407194.5016666667,519603.750375,330501.27125,553177.5824666667,231945.730375,540484.1250833333,522717.0011583334,475549.45358287496,556764.8752241667,524045.54219583335,528095.83625,446314.7085,578130.9162291667
2022-10-01,200874.41447083335,95144.20814166668,396148.82937500003,278546.43859695835,624050.2470833333,192067.1872416667,431297.83861,430683.4579166667,187877.7298952917,357958.8700666667,353077.71145833336,576990.1689166666,417230.25022916665
2022-10-02,521906.66637500003,339010.31206666667,301905.2914583333,365155.83186375,584510.41575,150110.45699166667,99721.22878125001,132411.66720833335,501388.49949787505,551479.2141791667,380932.0842916667,591752.5869999999,166651.85235625002
2022-10-03,500409.04325000005,467757.0419666667,314460.3961666667,437102.4198641667,592850.6664999999,436754.45939166663,414699.5404641667,412784.2108333334,548571.209177375,590279.3759,411431.74775000004,610723.2928333334,420273.08573625004
2022-10-04,619858.5832083334,505955.04516250006,348955.3541666667,551298.8355720834,685623.8375,510836.91719583335,447619.12820541667,381367.58029166673,632068.3745512749,680192.5841125,460897.2504166667,662389.543,509541.544086875
2022-10-05,632405.7936541666,586653.0051666667,230692.6272916667,581727.955081725,679562.7020833334,541402.9943583334,434381.67197375,354704.66583333333,614689.4592350425,584037.2933145834,411627.04270833335,627186.2899583334,546437.2002625416
2022-10-06,496192.3753916667,413207.70755833335,550615.5447916667,519299.3779166667,667291.2512500001,471315.9197916666,524989.0840222917,539683.2100000001,357959.7085416667,544638.8368933334,579630.4606666666,629366.6257916667,559444.2923630126
2022-10-07,482699.29089583334,416284.62320000003,502732.0830416667,377717.86833333335,666988.1279166667,422447.6248833334,498972.99947194586,512595.3741666667,476773.91854166664,454945.50117375003,567275.1658333334,575358.2509,465730.20375000004
2022-10-08,206610.83426083333,294247.46010583336,531918.207875,551433.7075,573096.2929166667,386564.49950833333,483256.4985,525868.8797083333,438852.626,229740.5007831667,535779.332375,295643.91589999996,492781.835
2022-10-09,412229.7100125,558887.6274083334,480625.21,564585.70375,309045.937,539710.7091083333,503996.9191666667,532660.7891666667,586974.0345833333,538868.9616641667,560113.2516666667,193466.08446250003,536465.4566666667
2022-10-10,490126.3758416667,388416.49749291665,198525.33550000002,268910.8958333333,367148.0404166667,398608.7066375,288381.91958333337,227053.28958333333,286955.06333333335,456497.49822650006,243535.14383333336,496569.6670166667,371874.4991666667
2022-10-11,428370.2078691667,275600.166775,479472.67083333334,223801.72875,450717.7083333333,329231.4594066667,467339.9995833333,502644.045,173010.53175,440516.7069520834,418393.9962916667,543414.6248541666,363603.164375
2022-10-12,338373.7083229167,390558.8727504167,414745.2500416667,364583.20583333337,336174.56025000004,438240.87393500004,355040.6270833334,353985.08375,375950.9553333334,409777.1281568,410003.71220833337,356379.99814166664,394322.9608333334
2022-10-13,258181.52011250003,173186.40704183336,78778.27616666668,161453.10583333333,525142.876375,217639.22907375,145983.635125,107058.03050000001,224178.43683333334,369534.5860120067,109853.03058333334,375940.8727041667,154658.83325000003
2022-10-14,199696.52045458334,94348.73958625,99549.48859166668,58543.54733333335,469960.41208333336,73367.38062958333,116011.96833333334,64546.943625000014,214382.49899999998,318746.0402916667,70264.85958333335,427451.2130375,73238.56312500002
2022-10-15,434975.91457125003,108618.05259062501,334516.93545833335,159939.6128125,587102.7492916667,107111.77092637501,286004.93358333333,381395.91987499996,277132.292,565003.4183333333,261574.00312500002,574019.2127625,234154.79208333336
2022-10-16,464763.08653595834,402522.4996008125,107658.64508333335,366363.95812500006,521591.709875,302152.83215645835,242431.33595833334,133075.646,478140.28833333333,447900.04125,281402.66270833334,386974.6270833334,250022.41708333333
2022-10-17,430511.70615233335,357628.0016666667,192424.02210833333,110642.00133333333,581928.4175416668,317199.70496433333,134506.96916666668,173207.9065,248567.37308333334,294304.4816666667,156141.45020833335,450752.20780166663,110816.61491666669
2022-10-18,510041.6271461125,387058.91375,280017.66489583335,359227.9185833333,562201.5387666667,244959.26922075625,268385.35495833337,277183.39633333334,503257.5004166667,477583.12625000003,343399.376125,548892.2156116667,252021.91991666667
2022-10-19,492358.91481369006,443320.0020833334,369590.83341666666,369680.04270833335,563840.0408625001,345188.939375,352016.04062499997,314121.16404166666,417580.03925,400358.87525000004,384084.1657083333,523044.20192875,371410.9945833334
2022-10-20,223694.20691666668,163822.74895833334,438547.16670833336,270848.89458333334,533624.8338125,147285.29125,257316.41327916668,362166.5391125,257633.49970833337,224020.37333333332,376981.54275,314356.1449716667,292495.3280416667
2022-10-21,229052.83429166666,241228.21291666667,302068.1197625,337014.56475,296087.89559583337,202951.74908333333,313139.68925,355384.91687500005,286157.16250000003,334699.1891666667,380651.0816666667,103811.30253425002,322772.7064166667
2022-10-22,468116.41875,411924.9991666667,220658.48282499998,392184.15941666666,436930.7943,344379.62625000003,318612.72945833334,338220.1469166667,433535.5382083333,465876.5825,326301.03845833335,360956.95313385205,329865.168125
2022-10-23,295382.356875,261727.75041666665,223411.37453333335,323273.82991666667,468840.4150833334,237747.60375,184493.49970833331,211550.58202083336,330612.04475,238489.8945416667,269023.47715,374448.6241666667,275548.23179166665
2022-10-24,287126.5422083333,299364.7704166667,314490.8321333334,333371.3539583333,463970.08269166667,274575.66458333336,256703.8960416667,276966.33033333335,415961.835,416706.3765,307861.311375,256866.771375,330974.68825
2022-10-25,366234.33416666667,380450.41658333334,157259.36279166667,308166.0404166667,411673.8752041667,352201.6691666667,298373.3979583333,257901.29048333332,277436.880625,343561.95437500003,196605.20823333334,420716.3741666667,295048.93275
2022-10-26,433675.8325,386664.1680416667,268237.1855083333,354883.04391666665,414858.17071250005,300710.8286666667,296217.97520833334,291533.33512500004,382927.95800000004,352545.7876666667,323414.66564583336,421910.41725,314860.2675
2022-10-27,392684.6272083333,342817.83416666667,247683.14580416668,283543.60637500003,408944.915425,319442.7710416667,180982.29245833334,255180.43731666668,270973.6275,338874.2031666667,324636.7919791667,459011.4194166667,240442.79204166666
2022-10-28,375211.0471666667,314993.8955416667,198321.76890166666,321886.37325,432516.4235541667,292477.6641666667,257607.60445833334,221383.6251875,325356.0882916667,357008.4585,212858.331875,437578.2508333333,294841.5624583333
2022-10-29,361774.7505,290024.3335,255756.62439416666,279293.24954166665,503717.16196791665,238636.04170833333,250047.94208333336,315412.5196958333,289319.33325,388896.1270833334,349587.79025,441193.5008333333,272541.78979166667
2022-10-30,363810.78875,333959.976375,268662.56398875004,215174.50129166667,503966.24720750004,285078.39416666667,168913.08404166668,139303.53052083336,240857.43833333335,341596.68725,164717.259175,374427.20541666663,215729.709375
2022-10-31,370373.0416666667,295920.7114166667,100818.83391266667,314884.85398333333,423203.96086879337,207410.79195833334,225928.29120833334,157335.75078333335,240025.83295833334,342459.8527916667,156000.3339125,397674.6708333334,297246.5857916667
2022-11-01,322646.93608333333,315520.10033333336,251920.10552875,349267.85633333336,318189.12375,322502.7295833333,290588.3115,265235.7757375,364104.084975,357422.4583333333,265680.02049583336,184556.66741666666,332597.0819583333
2022-11-02,357705.78975,291653.10739583336,253595.29172762498,297612.0843125,433171.914375,312329.333125,310093.8527916667,288571.627925,357952.9571666667,412124.5769166667,305545.51961250004,387911.625,299724.2492083334
2022-11-03,133440.46850000002,110703.15616666667,214584.5427601625,95968.94824166667,433616.4995833333,116833.76037500001,103499.42812500002,90680.78164375002,111828.96955416667,115719.32204166667,124495.59534166667,122211.84291666669,102355.95860416668
2022-11-04,194056.74979166666,120564.51008333336,339219.1870833333,180251.9147291667,386140.91500000004,105422.24891666668,178100.60259166665,277351.0606779167,244811.45783333332,249906.89772916667,327920.1427345833,350590.29083333333,186968.97912499998
2022-11-05,329565.8327916667,247510.31491666668,117912.98925000003,207365.53981666666,430735.248125,196874.54112500002,147646.12447083334,126399.73015916668,335979.58225000004,419965.54054166673,205089.93661333332,439745.66554166673,188132.77130416667
2022-11-06,273663.9579166667,149148.99954166668,245568.24783333336,94586.41674583334,453123.95333333337,135355.38658333334,60791.85386666668,109576.50820416668,217705.56090833337,391729.8775,149819.80105129167,373584.75125000003,67801.23999583336
2022-11-07,383887.20995833335,278260.33133333334,196180.7075416667,192533.624725,387804.29233333335,171606.55219583333,116932.25120500002,150336.53088141666,349395.9359625,430193.500125,228319.79152458336,438200.12575000006,124819.6771275
2022-11-08,294550.06720833335,284353.4388333334,181621.29070833334,185001.35401250003,393529.5020833334,235082.81095833334,158152.19873625002,160495.481120145,198054.87503333334,288184.10275,136075.45852564168,296612.6249166667,166688.09470416667
2022-11-09,85759.44183333335,63778.619487500015,265446.751875,188335.46010416668,338524.8120833333,117380.34245833335,227109.4349,255702.58041666666,122819.47960833333,147498.271,246100.6425,101525.28208333335,217773.60418583336
2022-11-10,310010.60441666667,258484.79285833333,292117.561375,214164.25071250004,328076.3925,204443.16718333334,230796.33312541668,264318.1854166667,290216.6048191667,358849.4977916667,288120.9395833334,351352.7926666667,198871.8111354167
2022-11-11,354194.83437500003,272363.43939583335,218834.042625,264020.06162583333,407237.04583333334,208397.62373333334,222363.17084000004,249911.95562500003,358830.4573729167,343832.2073333333,254252.31500000003,398604.7933333334,191190.89426458336
2022-11-12,298344.6475,254579.85315,261542.37791666668,288441.4835533334,275546.01895833336,228417.5821125,230055.41353541668,259630.64479166668,349824.1642525,381088.538125,311904.6010416667,302222.3770833334,244186.0429791667
2022-11-13,288941.811875,282889.33258333337,273811.37658333336,291784.7718079167,326054.81375000003,276167.7511041667,247076.02089522083,258594.16766666668,348965.37123916665,352907.58447083336,304400.4604166667,219840.31412500003,275058.27059929166
2022-11-14,194943.02150000003,202475.980175,202792.33325000003,140837.61561666668,396461.6258333333,143694.85482916667,199894.01833333334,125581.87533333334,111921.12495708333,156684.32720833333,152006.0741666667,226275.102875,197177.2716666667
2022-11-15,146489.98855833334,109493.33518333336,174886.18873750002,56056.94797591668,92111.886625,108413.02025416668,68123.25062500002,46828.57320833334,84223.12458008334,189749.37485000002,66139.51572916668,127549.58170833334,65011.577500000014
2022-11-16,273408.1838625,165349.47988333335,67752.06158333334,118745.38691009294,261140.8766666667,152112.51082083335,139863.34133333334,142187.59458333335,153995.55116452917,333796.6672083333,84031.17729166668,356978.20425,146554.44766666667
2022-11-21,95618.10460416669,105731.61501166667,145011.38405000002,46797.51000000001,246593.81375,105332.94874750002,56508.14591666668,44692.870125000016,74415.96329166669,58455.70261291668,95315.80320833334,123394.17375,58864.51070833335
2022-11-22,221082.2308416667,158487.8340625,236949.52125,239444.915,198404.769625,95592.05272041669,74241.58354166668,123240.46862500002,173287.36316666668,204126.39645833336,243802.04195833334,332331.21125,146080.583625
2022-11-23,149873.01875000002,147697.93687333332,226878.19091666667,136345.29208333333,171758.51891666668,156976.27171416668,53077.91720833335,144547.9060416667,193367.83335416668,155316.19663308337,215102.189875,186151.45895833336,85461.33316666668
2022-11-24,229182.00013166666,172326.1155929167,105528.38616666668,119355.63366666668,370320.33191666665,155059.55168725,150385.32529166667,134753.9381666667,111584.31175000001,228029.06354458336,119774.19916666667,346025.1419291667,123233.45833333336
2022-11-25,148363.53187083334,117602.05259904168,233970.14904166668,160763.135125,40567.14797916668,99843.40590323751,117859.90566666669,159716.54112500002,191367.0846666667,120610.5624675,207012.64645833336,290553.6430958333,117055.41758333334
2022-11-26,229430.06545541668,160652.08211538751,76709.14062500001,159898.33366666667,316199.263625,121986.46853779169,123608.55275000002,126209.85650000001,213820.979875,242775.18890975,156351.17658333335,324560.022125,117765.84212500001
2022-11-27,209098.08302000002,132757.92729166668,29808.585800000015,110878.84345833334,364910.9577916667,86469.84229969168,21409.74216666668,24583.97922916668,204696.08225,225266.95939308335,81631.61461250001,290530.56193333335,43387.471375000016
2022-11-28,92950.88539533335,53946.18237500001,191656.06235833335,109169.35404166668,165560.05250000002,44206.44187500002,81092.54100000001,135554.31270833334,171581.96850000002,119457.05267267,167921.93683333334,68738.23465833334,78025.64533333335
2022-11-29,118278.96904362501,74060.42108333335,221727.41450000004,94037.87487500002,169284.98920833334,84447.04079166667,100479.36425000003,153477.08250000002,162368.45791666667,198176.2325,183481.97941666667,157632.90512625003,92723.87495833334
2022-11-30,172865.91617429166,138436.10416666666,173247.87725000002,116786.08500000002,326611.7499583333,94175.46958333335,110846.52029166667,152998.38466666668,187981.5001666667,266619.28958333336,142495.22941666667,322857.27588333335,106872.26083333335
2022-12-01,183720.22958687504,149615.147625,185758.77167083335,107807.3436666667,291748.9984583334,110899.52100000002,102660.38525,119324.3321541667,194389.3126666667,257072.06500000003,168378.41841666668,295109.7943708334,109128.04183333337
2022-12-02,184142.31233064586,119808.96895833335,177049.10604166667,95700.96854166668,222824.16683333335,65663.60433333334,80476.14587500002,141573.43697083334,191185.35270833338,248711.8941666667,152821.44833333333,261339.7921229167,83215.63575000002
2022-12-03,91777.58154166669,161685.00083333335,135257.36571250003,94299.15666666668,218447.6670416667,134124.31308333334,97533.88537500001,110118.96991666668,139704.16391666667,115169.93566666667,90503.82255416668,67793.64693687501,87502.17745833336
2022-12-04,100712.66658333334,72780.27145833334,104648.52121666668,75837.27070833335,312196.540125,55968.04604166668,79409.10995833336,66825.36537500001,148978.43529166668,201661.89708333334,60231.82295833335,90826.6973691667,66977.46409583335
2022-12-05,270714.70958333334,136606.885375,170767.15985833335,167208.11558333333,280084.6467916667,68058.47429166669,89917.88514583335,152733.19689583336,263862.02045833337,283357.82833333337,186886.35225,310186.6011235833,81724.05762500002
2022-12-06,245402.5229166667,138684.98187500003,155859.5098125,105299.603625,247897.6509166667,99879.8031666667,86322.79706250002,124498.04197916668,172039.74979166666,206668.48016666668,137041.8846416667,278799.70595833333,85326.31691666668
2022-12-07,206319.2269166667,151190.34354166666,179262.25012916667,135824.8320416667,273925.0014,90406.37562500003,101113.49990000001,160269.47063750002,220622.3106666667,264673.70570833335,155144.36547916668,310769.0202985834,104823.81175000001
2022-12-08,224280.5816666667,146038.41800000003,146962.14697250002,112087.65662500002,172744.62820833336,105113.65591666668,106447.26048333333,121255.42725833335,155940.71916666668,153838.93508333334,117708.7493125,183562.75084866668,78367.41717916667
2022-12-09,68193.64600000001,117503.69916666667,170717.52758750002,126432.07387500002,148214.01038750002,121364.30320833334,131474.11381666668,161952.25747500002,128177.51087500002,141714.52083333334,182865.12477083332,97625.32279166668,97348.09339583335
2022-12-10,168120.61500000002,126615.05116666667,192723.51963458335,138983.57408333334,153671.03240416668,130095.92925,137181.25095833334,137155.12279166668,217938.45870833335,234777.29195833334,207744.67043333335,283446.565,111511.22945833334
2022-12-11,263842.7314583333,207294.81279166669,146177.68942625003,174800.64775,294158.5204875,155945.69583333333,92330.92762500001,128930.45950000001,203389.49925000002,195335.70750000002,144574.0821666667,271418.6820833333,140974.03072083334
2022-12-12,209442.4172916667,210124.75250000003,91424.78169708334,159855.48866666667,305397.3353875,191481.54350000003,173027.3739166667,111323.9799625,102229.15570833335,129049.39445833334,115852.14552500001,250186.46208333332,184170.08391666668
2022-12-13,88955.15695833335,106975.59441666667,134819.97001000002,179704.999375,189189.897225,147440.96962500003,131005.09408333334,130283.48280833336,109490.99920833333,89534.04241666668,191877.91673333335,65995.18204166669,161670.28293750001
2022-12-14,108036.68750000001,40263.04975000001,27210.211061958344,37752.63049583335,45036.48447291667,48655.885183333354,106437.64707500003,58789.634685416684,108376.65679166668,144943.0215,44911.53667291668,154429.15470833334,69209.57331666669
2022-12-15,46226.76579166669,75545.09862500001,78373.72412608335,89662.36491666669,43681.81491666668,107167.22941666668,138362.76858333335,123712.63789166669,71952.62929166669,100905.90587500001,110249.79191666668,27780.71352083335,127480.98950000003
2022-12-16,128532.22054166668,177339.37216666667,211347.89521333334,198103.70429166665,112396.47904583334,191972.3745,123865.13375833335,184736.01950416667,168901.80176666667,168481.20725,205896.106175,208453.91583333336,133571.9455
2022-12-17,243437.85375,221624.87366666668,185068.041748,171151.5097291667,283617.58110833337,192551.54083333336,158259.32362500002,169416.500525,224713.77120833335,278694.9990416667,173866.61338750002,292272.51895833336,143556.52887500002
2022-12-18,240906.8117916667,179496.623375,19526.568787583346,87637.06240000001,287298.27252083336,153600.1547916667,62992.00075000001,37022.929732500015,190523.81320833333,235721.08125000002,45224.041469583346,279111.3766666667,78605.15058333335
2022-12-19,204759.375,187866.10545833336,53192.91134044584,139537.19845833335,222734.06178333334,128102.43962500001,68081.68774291668,51626.03106791668,194833.3135416667,215344.31545833335,54188.198250000016,172766.7581666667,102185.93744583335
2022-12-20,145695.08404166668,89085.75966666668,59097.042000000016,48102.75514166668,284397.1687,77331.81327916669,21833.55721666668,18786.22526979168,74060.38547916668,114199.57250000001,20336.355173333348,199270.792375,37832.91382916668
2022-12-21,117783.17629166668,92138.14666666668,56607.676655487514,74561.18233333335,157737.07392916668,86584.30126666668,67636.11986666668,42612.49443333335,96499.5304,168016.905,28506.03661666668,78397.46333333335,71409.68198750001
2022-12-22,108520.00033333334,77080.20308333334,24734.30995833335,44445.06812500001,286142.6463458334,50205.57812500001,38387.43199750002,32992.37513500002,71638.35944583335,161208.60320833334,30342.67437083335,219444.45750000002,39088.36456666668
2022-12-23,74431.14604166668,22740.40084166668,109013.53037500002,27461.822783333348,249558.91666666666,20548.29001666668,53780.38591250001,91917.1244581667,73246.39111250002,189063.51833333334,39671.84925062501,212053.02200000003,44820.16663333335
2022-12-24,162346.97666666668,56122.51554166668,44877.916583333346,42071.69816250001,227147.58226000002,87030.38512500002,73103.89572500001,58201.957855000015,170634.656775,274794.1683333334,35768.45049583335,258450.79391666668,60728.54793333335
2022-12-25,237475.4591666667,182108.12325000003,59910.047416666675,141221.38370833333,270432.46033750003,125680.480125,41670.02077208335,44153.29186883335,196741.73125000004,228604.1856666667,96408.22883583336,252597.79066666667,91093.04216250002
