Date,sun,wind
2023-09-29,12798199.835161913,3.1045149968009524
2023-09-30,14011578.256913804,1.711925640859226
2023-10-01,14843949.431984715,1.875766980888186
2023-10-02,14174112.72329026,2.8815484710022137
2023-10-03,10563051.382583518,4.02005701890688
2023-10-04,12455420.550198944,2.0873365441064835
2023-10-05,12983786.869474865,1.478394928424149
2023-10-06,14515889.430832414,1.4589186482829737
2023-10-07,14032915.02376497,1.8027204881875853
2023-10-08,13782222.348132681,1.5518322809657528
2023-10-09,12741624.00601757,1.4001594200357197
2023-10-10,12892844.678503191,1.6834247706671797
2023-10-11,12293661.915842656,2.5294389541988083
2023-10-12,9943798.785539119,2.955675582639531
2023-10-13,9896566.160819808,5.265047056884164
2023-10-14,8066822.230253309,3.640351674272015
2023-10-15,10512138.136094587,3.131645732078315
2023-10-16,9612048.061219666,3.657444103829217
2023-10-17,8096861.450116215,4.094954865566643
2023-10-18,3877548.4332330404,5.319842226049565
2023-10-19,5139455.152263729,4.556237695666655
2023-10-20,4640816.677264714,4.977167697924952
2023-10-21,7977107.493046802,5.843790853266341
2023-10-22,8100429.218247715,3.16023449140636
2023-10-23,3934364.196866136,3.65127571217309
2023-10-24,6487286.843602269,3.521126384500622
2023-10-25,4190410.540197565,4.686687620425757
2023-10-26,3071356.6788774426,3.9548025365904587
2023-10-27,6636667.143436811,5.027760205575621
2023-10-28,6009804.364122084,5.83031355119261
2023-10-29,4730042.063066302,5.721670681561527
2023-10-30,2820359.489506185,3.976938946130525
2023-10-31,6472970.83444788,4.222803028454753
2023-11-01,4665795.166958025,5.620321223619013
2023-11-02,3640241.277317897,7.919335824245356
2023-11-03,5139129.184891319,4.851406735567299
2023-11-04,3264416.6161509217,6.949835375941532
2023-11-05,5851150.002581596,6.801486191077835
2023-11-06,6037261.687944423,4.843755233791569
2023-11-07,6493161.090449447,3.6526601505463887
2023-11-08,6425989.892547963,4.557414656357253
2023-11-09,3424974.997281752,5.2933675564804235
2023-11-10,5336678.994184021,5.72427724556501
2023-11-11,5609991.522183943,3.0395301555834098
2023-11-12,3969186.297371745,5.026219670147819
2023-11-13,2707487.298964675,5.813279748797474
2023-11-14,3129422.7444059257,5.301747698852175
2023-11-15,6042333.468641665,3.5027351075496562
2023-11-16,3334306.2489757333,5.4233882222035525
2023-11-17,4980543.657106839,2.9629365316082947
2023-11-18,3401574.0611408767,3.836934339968881
2023-11-19,5110861.695556257,4.474204002626593
2023-11-20,4122845.387960921,4.329504351978397
2023-11-21,3880453.7283328087,4.035603202054824
2023-11-22,5613397.037503941,4.12794205281881
2023-11-23,5176961.89599748,3.1837170042866134
2023-11-24,4045387.678537662,4.364429494208469
2023-11-25,5887805.801449733,3.271692612714349
2023-11-26,5307595.073432084,2.197315286758139
2023-11-27,1854059.3053892222,4.4346926091443315
2023-11-28,4710505.207689884,3.498171217725435
2023-11-29,4446338.380081942,2.4699695579562966
2023-11-30,1640265.1774346048,2.692665246905909
2023-12-01,1914766.6435549955,2.842232691091819
2023-12-02,4948661.128269777,2.962511928648451
2023-12-03,5135955.665931296,3.7444053247142595
2023-12-04,2242954.2867948315,6.3313689514931015
2023-12-05,3934183.715096124,4.812952324667897
2023-12-06,4619457.311062087,2.1937670842683636
2023-12-07,2644703.1629372835,3.941018315531751
2023-12-08,2308905.711944532,3.5297175483233296
2023-12-09,1303221.2896312643,6.02412724481885
2023-12-10,2642494.1241727076,5.328366785020223
2023-12-11,2289192.824456351,4.314628822849339
2023-12-12,2393063.9571383554,4.596408610576104
2023-12-13,2785317.5972266,4.887116789671074
2023-12-14,2888676.4071856295,3.8539055056078886
2023-12-15,3805955.146549008,2.2836638288970836
2023-12-16,5125404.318941066,1.9522349029993051
2023-12-17,5015274.296879925,1.8392901882594874
2023-12-18,4885664.554680114,2.0544842402305954
2023-12-19,3389322.0447526006,3.808569424769234
2023-12-20,3705153.9161676653,4.343585914032244
2023-12-21,1504095.4453198873,6.616019267533954
2023-12-22,2462717.0954932244,6.475990150962786
2023-12-23,3191897.5556255914,4.965457645786578
2023-12-24,3319440.01512764,5.268729741472492
2023-12-25,,
2023-12-26,3994387.524739994,3.1968273173600146
2023-12-27,4682368.121021116,4.413843147047811
2023-12-28,2804257.1597856926,4.843659967202096
2023-12-29,2903178.609517807,4.314527857369609
2023-12-30,3830201.646391428,4.031940973815977
2023-12-31,2701068.7475575167,6.850902867210202
2024-01-01,3035773.21651434,4.944704219685193
2024-01-02,,
2024-01-03,3089226.952410968,6.991137303114705
2024-01-04,3339632.1462338488,4.980335601392315
2024-01-05,2597676.1323668454,3.223971303149329
2024-01-06,3343198.5578317055,3.9176659874469735
2024-01-07,3479490.5212732437,4.977425935119531
2024-01-08,3916281.303498267,4.610418685958488
2024-01-09,4665258.801134573,2.5780790744880857
2024-01-10,3489347.9331862596,2.5373100447382786
2024-01-11,4878571.991175544,3.2430146173993166
2024-01-12,5591394.107784432,2.883221975583821
2024-01-13,5511588.669398047,2.0770993242299682
2024-01-14,3906496.1008509304,1.8106644939685823
2024-01-15,3605777.5077214,2.5795614996507656
2024-01-16,4275095.518436811,2.329443214008057
2024-01-17,1682300.7324298776,4.826326116462909
2024-01-18,,
2024-01-19,6264530.818783487,2.924765020079736
2024-01-20,7109753.182477152,2.633691918818158
2024-01-21,4587779.227229752,4.9009632427082535
2024-01-22,2844050.0321462345,6.044463206744716
2024-01-23,3585399.64954302,4.609443026547729
2024-01-24,3829612.9996848414,4.578736421586541
2024-01-25,5050882.581783801,2.930793643104293
2024-01-26,4383852.838323354,3.4141247537608437
2024-01-27,6482873.88843366,2.356218759678426
2024-01-28,6095538.062401514,3.5647397281686715
2024-01-29,5571406.986448158,3.541713715161118
2024-01-30,5577523.613704015,2.4766177226483728
2024-01-31,6980192.89532438,1.8412464802301365
2024-02-01,3863396.817962733,2.7598399507787383
2024-02-02,5684112.476809334,2.5019161209527376
2024-02-03,5888483.144813785,2.5618695692379654
2024-02-04,6203537.538518974,2.843803636875234
2024-02-05,6473818.493604485,2.790919251073952
2024-02-06,5133640.49635351,4.232850221803923
2024-02-07,,
2024-02-08,4402063.172544713,5.676448022707099
2024-02-09,3302787.4122331,5.306404212325234
2024-02-10,,
2024-02-11,6101133.203935058,5.147865435760033
2024-02-12,5203668.017575047,2.75584702323123
2024-02-13,7985980.232373247,3.0161763642583743
2024-02-14,,
2024-02-15,6352116.069866845,4.092874823800486
2024-02-16,4129918.4198658606,3.6119403488337727
2024-02-17,8693451.611197013,2.360357854439917
2024-02-18,5702425.141644343,3.2760409927635856
2024-02-19,6707829.382770643,3.4099808282800232
2024-02-20,8169292.5802474,2.8314804774091638
2024-02-21,4369033.49452411,4.298465811372044
2024-02-22,3390629.793349157,7.242849487516902
2024-02-23,8035131.776798377,5.245893079505436
2024-02-24,8427018.556270683,4.370196930044859
2024-02-25,4604253.00632288,5.042059736774555
2024-02-26,5559932.137286283,5.263092689565955
2024-02-27,6916238.575884416,4.861347952676225
2024-02-28,9115047.073963914,3.1915923659314296
2024-02-29,7993664.399247558,3.6975909906553746
2024-03-01,7831353.377797037,5.32187164013095
2024-03-02,6787362.699397258,4.470695003160835
2024-03-03,6474507.970414435,3.4614479384953896
2024-03-04,10192417.917556334,2.963732752131652
2024-03-05,9749588.879924363,3.720407285674543
2024-03-06,11021698.360069335,2.163879990018731
2024-03-07,,
2024-03-08,9297748.893190593,4.464442517694402
2024-03-09,6561175.272878585,4.883995205407192
2024-03-10,9176761.520308068,2.2884672959321635
2024-03-11,9556732.258509297,3.3745446687188587
2024-03-12,8300381.584561141,3.5654500581570425
2024-03-13,12764753.591602977,2.5699112189274125
2024-03-14,12339341.200559407,3.253550443782437
2024-03-15,10601574.04745115,4.325237609298681
2024-03-16,11805193.714111252,2.9303718204513665
2024-03-17,8758096.256441066,2.29783361535207
2024-03-18,11886063.030678773,2.355950954346041
2024-03-19,15337680.427020958,1.6145876028961552
2024-03-20,13157072.523715727,2.283558728723657
2024-03-21,16061256.950165458,1.7885215585250667
2024-03-22,16204845.09829026,2.4528511308574377
2024-03-23,14247259.870154427,5.1634859168284555
2024-03-24,,
2024-03-25,13170934.452726128,3.3563116434419684
2024-03-26,6060449.31982745,3.5756775141215713
2024-03-27,11900638.7276237,4.398532776165159
2024-03-28,14630029.832473211,6.434210706880787
2024-03-29,8571818.835092971,4.928801779834175
2024-03-30,11166394.377974315,3.390622326059432
2024-03-31,,
2024-04-01,14219503.93549086,4.60192767210751
2024-04-02,14449757.482725339,4.73525723736586
2024-04-03,11290961.217538606,4.744227375585329
2024-04-04,13282561.010518437,4.720688852010654
2024-04-05,14230900.05377403,4.87955396796315
2024-04-06,17572044.285849355,5.7933035020425026
2024-04-07,11669323.24944847,3.5796450786806524
2024-04-08,13918530.623581784,4.507709020696868
